Step	Loss	GPU Memory (MB)	CPU Usage (%)	Step Time (s)
Total Training Samples: 6961
Unique Samples: 6769
409	6.2344	9900.30	12.30	0.3072
409	6.6234	9900.30	8.80	0.3117
409	6.3232	9900.30	9.70	0.3080
409	5.8289	9900.30	8.90	0.3111
409	6.2214	9900.30	5.50	0.3058
409	6.0404	9900.30	7.40	0.3087
409	6.4718	9900.30	12.60	0.3111
409	6.5766	9900.30	6.80	0.3083
409	6.0472	9900.30	6.00	0.3058
410	5.8030	9900.30	9.70	0.3139
410	6.2855	9900.30	7.70	0.3113
410	7.5779	9900.30	14.10	0.3167
410	7.2310	9900.30	5.10	0.3058
410	6.4173	9900.30	8.50	0.3100
410	5.8911	9900.30	8.10	0.3118
410	6.3582	9900.30	11.30	0.3121
410	5.7364	9900.30	7.80	0.3085
410	6.0482	9900.30	8.30	0.3068
410	6.0016	9900.30	7.30	0.3117
410	6.3420	9900.30	8.80	0.3084
410	5.9493	9900.30	10.20	0.3132
410	6.1847	9900.30	5.40	0.3066
410	5.8079	9900.30	10.00	0.3083
410	7.0949	9900.30	10.50	0.3097
410	6.6251	9900.30	9.10	0.3108
410	6.9229	9900.30	8.00	0.3072
410	6.5258	9900.30	6.70	0.3089
410	6.2054	9900.30	10.10	0.3163
410	6.3808	9900.30	11.30	0.3098
410	6.3536	9900.30	7.30	0.3075
410	6.3504	9900.30	9.30	0.3106
410	7.8672	9900.30	7.00	0.3099
410	5.9986	9900.30	7.40	0.3085
410	6.3151	9900.30	11.50	0.3098
410	6.3497	9900.30	8.10	0.3085
410	6.2434	9900.30	6.50	0.3082
410	6.3970	9900.30	10.70	0.3130
410	5.7510	9900.30	7.50	0.3087
410	5.6837	9900.30	7.50	0.3071
410	6.2276	9900.30	8.60	0.3065
410	6.4614	9900.30	11.00	0.3093
411	6.7137	9900.30	9.20	0.3093
411	5.9161	9900.30	6.40	0.3082
411	6.5849	9900.30	5.10	0.3066
411	7.4635	9900.30	9.70	0.3080
411	6.9986	9900.30	9.00	0.3081
411	7.1845	9900.30	7.20	0.3095
411	6.4087	9900.30	8.20	0.3091
411	6.1700	9900.30	6.40	0.3073
411	7.2157	9900.30	10.80	0.3126
411	6.4431	9900.30	11.40	0.3095
411	6.4006	9900.30	9.50	0.3134
411	6.3084	9900.30	5.30	0.3065
411	7.6169	9900.30	9.90	0.3100
411	6.1935	9900.30	8.90	0.3081
411	6.4197	9900.30	8.50	0.3118
411	7.5906	9900.30	9.30	0.3070
411	7.0884	9900.30	6.90	0.3073
411	6.4549	9900.30	9.10	0.3120
411	6.1280	9900.30	7.30	0.3102
411	7.0709	9900.30	5.40	0.3072
411	5.9201	9900.30	9.60	0.3147
411	6.2506	9900.30	11.70	0.3092
411	6.3287	9900.30	10.30	0.3116
411	5.7963	9900.30	6.20	0.3082
411	6.2869	9900.30	8.70	0.3085
411	6.2234	9900.30	7.20	0.3088
411	5.8526	9900.30	13.60	0.3143
411	6.3014	9900.30	7.80	0.3083
411	6.7598	9900.30	7.10	0.3089
411	5.7962	9900.30	9.90	0.3078
411	6.9347	9900.30	6.60	0.3093
411	5.6960	9900.30	11.50	0.3075
412	6.2729	9900.30	8.30	0.3095
412	6.3037	9900.30	7.80	0.3084
412	6.2877	9900.30	9.10	0.3131
412	6.5787	9900.30	8.40	0.3088
412	6.1619	9900.30	6.80	0.3066
412	6.5789	9900.30	11.40	0.3079
412	6.0833	9900.30	7.70	0.3127
412	6.5522	9900.30	10.30	0.3100
412	6.2807	9900.30	8.50	0.3128
412	6.5292	9900.30	7.40	0.3068
412	6.6979	9900.30	8.30	0.3067
412	5.9752	9900.30	9.70	0.3074
412	5.9279	9900.30	8.10	0.3127
412	6.1648	9900.30	7.10	0.3075
412	6.4345	9900.30	8.40	0.3059
412	6.3677	9900.30	6.70	0.3054
412	6.0121	9900.30	10.50	0.3106
412	5.6390	9900.30	13.30	0.3073
412	5.8117	9900.30	7.50	0.3113
412	5.7653	9900.30	7.60	0.3071
412	6.8931	9900.30	7.50	0.3063
412	6.5385	9900.30	9.00	0.3092
412	6.2359	9900.30	9.00	0.3077
412	6.0792	9900.30	11.20	0.3071
412	7.5194	9900.30	6.40	0.3061
412	6.9667	9900.30	8.00	0.3122
412	5.9025	9900.30	7.90	0.3075
412	5.9323	9900.30	6.20	0.3044
412	5.9583	9900.30	5.30	0.3063
412	6.1311	9900.30	12.50	0.3110
412	6.3079	9900.30	9.20	0.3069
412	6.1288	9900.30	9.50	0.3112
413	6.8463	9900.30	7.20	0.3070
413	6.3648	9900.30	6.80	0.3070
413	6.0429	9900.30	9.90	0.3157
413	7.0121	9900.30	10.60	0.3070
413	6.2931	9900.30	7.90	0.3092
413	6.4509	9900.30	5.60	0.3052
413	6.5512	9900.30	9.60	0.3116
413	7.5303	9900.30	6.80	0.3065
413	6.9437	9900.30	7.70	0.3101
413	6.0109	9900.30	8.90	0.3065
413	6.1962	9900.30	8.40	0.3062
413	6.0518	9900.30	6.60	0.3067
413	7.1527	9900.30	10.10	0.3111
413	5.4252	9900.30	8.30	0.3083
413	6.6406	9900.30	7.20	0.3067
413	6.6520	9900.30	5.60	0.3054
413	7.1650	9900.30	15.40	0.3133
413	6.3322	9900.30	7.20	0.3073
413	6.3264	9900.30	11.10	0.3123
413	6.0695	9900.30	6.30	0.3054
413	6.0376	9900.30	6.70	0.3050
413	6.1815	9900.30	9.90	0.3076
413	6.4452	9900.30	10.80	0.3123
413	6.8848	9900.30	7.40	0.3091
413	6.2885	9900.30	7.10	0.3064
413	5.7344	9900.30	11.00	0.3089
413	6.2769	9900.30	6.30	0.3090
413	6.0937	9900.30	11.80	0.3081
413	6.8978	9900.30	7.60	0.3063
413	5.6261	9900.30	9.60	0.3122
413	6.0991	9900.30	11.50	0.3080
413	6.5359	9900.30	11.90	0.3095
414	7.1919	9900.30	7.40	0.3060
414	8.1869	9900.30	7.00	0.3075
414	5.9296	9900.30	9.40	0.3074
414	6.7904	9900.30	8.00	0.3094
414	5.8566	9900.30	8.50	0.3111
414	6.7811	9900.30	9.50	0.3061
414	6.0791	9900.30	11.20	0.3157
414	6.5969	9900.30	7.20	0.3087
414	6.4161	9900.30	10.20	0.3101
414	7.1525	9900.30	6.40	0.3084
414	6.4126	9900.30	7.10	0.3089
414	6.3929	9900.30	9.80	0.3053
414	6.5076	9900.30	11.90	0.3094
414	6.8511	9900.30	8.00	0.3071
414	6.1099	9900.30	6.80	0.3100
414	7.2464	9900.30	6.40	0.3052
414	6.3081	9900.30	7.20	0.3061
414	6.3980	9900.30	10.10	0.3092
414	6.0020	9900.30	11.10	0.3076
414	5.8432	9900.30	11.00	0.3092
414	6.2609	9900.30	5.30	0.3050
414	7.3342	9900.30	10.40	0.3105
414	6.0726	9900.30	10.90	0.3079
414	7.4319	9900.30	12.90	0.3087
414	6.4582	9900.30	6.70	0.3067
414	6.4736	9900.30	8.30	0.3067
414	6.4730	9900.30	8.90	0.3098
414	6.1051	9900.30	7.30	0.3041
414	6.9081	9900.30	8.40	0.3052
414	6.0967	9900.30	9.30	0.3046
414	6.3049	9900.30	5.70	0.3073
414	6.0224	9900.30	9.20	0.3058
415	6.1044	9900.30	8.60	0.3063
415	6.3438	9900.30	8.90	0.3099
415	6.6333	9900.30	8.60	0.3040
415	7.0595	9900.30	8.00	0.3066
415	6.0043	9900.30	8.90	0.3063
415	6.9731	9900.30	10.10	0.3085
415	6.2428	9900.30	5.90	0.3052
415	5.9599	9900.30	8.10	0.3101
415	6.3070	9900.30	9.80	0.3058
415	6.3141	9900.30	9.10	0.3069
415	5.9527	9900.30	6.20	0.3057
415	6.2423	9900.30	9.00	0.3094
415	6.5661	9900.30	8.70	0.3049
415	6.2703	9900.30	4.90	0.3041
415	6.2748	9900.30	9.80	0.3053
415	6.1318	9900.30	9.90	0.3068
415	7.2107	9900.30	8.80	0.3106
415	6.4604	9900.30	8.90	0.3058
415	6.2612	9900.30	5.30	0.3041
415	6.7679	9900.30	7.60	0.3058
415	6.7242	9900.30	10.20	0.3051
415	6.1551	9900.30	9.90	0.3107
415	6.7894	9900.30	6.70	0.3052
415	6.0680	9900.30	9.50	0.3060
415	6.5515	9900.30	5.20	0.3048
415	7.6033	9900.30	4.90	0.3035
415	7.0740	9900.30	13.80	0.3059
415	6.0916	9900.30	6.80	0.3054
415	6.5414	9900.30	10.00	0.3118
415	6.0747	9900.30	6.90	0.3058
415	6.9780	9900.30	5.00	0.3052
415	6.4190	9900.30	7.80	0.3057
416	6.5213	9900.30	11.60	0.3138
416	6.3899	9900.30	6.50	0.3048
416	6.6172	9900.30	8.70	0.3077
416	6.0829	9900.30	5.20	0.3039
416	6.5759	9900.30	6.10	0.3044
416	6.3212	9900.30	12.90	0.3089
416	6.0776	9900.30	8.10	0.3097
416	6.2560	9900.30	8.20	0.3063
416	6.8224	9900.30	6.70	0.3037
416	6.1327	9900.30	9.30	0.3056
416	6.4492	9900.30	11.00	0.3098
416	6.2342	9900.30	9.20	0.3062
416	6.5309	9900.30	5.90	0.3042
416	6.4539	9900.30	7.50	0.3049
416	6.1387	9900.30	5.70	0.3043
416	6.1436	9900.30	5.10	0.3043
416	6.0251	9900.30	11.50	0.3097
416	6.0856	9900.30	7.50	0.3041
416	6.6210	9900.30	7.50	0.3100
416	6.8956	9900.30	10.10	0.3091
416	6.0309	9900.30	5.50	0.3039
416	6.1744	9900.30	7.90	0.3066
416	5.9214	9900.30	8.30	0.3036
416	6.5487	9900.30	7.80	0.3056
416	5.9022	9900.30	5.90	0.3051
416	6.0073	9900.30	10.00	0.3109
416	6.4913	9900.30	6.20	0.3046
416	6.1734	9900.30	6.80	0.3049
416	6.5831	9900.30	5.40	0.3042
416	7.1375	9900.30	7.60	0.3096
416	7.3931	9900.30	6.90	0.3048
416	6.2372	9900.30	7.90	0.3056
417	6.2810	9900.30	6.00	0.3067
417	7.5249	9900.30	6.30	0.3056
417	6.1349	9900.30	10.70	0.3127
417	6.1613	9900.30	6.40	0.3046
417	6.0143	9900.30	7.60	0.3063
417	6.3199	9900.30	6.00	0.3051
417	7.1294	9900.30	10.40	0.3115
417	6.9252	9900.30	6.30	0.3048
417	6.6821	9900.30	9.30	0.3105
417	6.3492	9900.30	4.90	0.3036
417	6.6252	9900.30	4.80	0.3037
417	6.3809	9900.30	6.50	0.3048
417	6.1440	9900.30	8.60	0.3070
417	6.6037	9900.30	6.40	0.3061
417	6.5905	9900.30	7.80	0.3051
417	5.9164	9900.30	4.80	0.3042
417	6.0804	9900.30	8.40	0.3085
